alpha,lambda,ROC,Sens,Spec,ROCSD,SensSD,SpecSD
0,1e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,1.3257113655901095e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,1.7575106248547912e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,2.3299518105153718e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,3.0888435964774815e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,4.0949150623804275e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,5.428675439323859e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,7.196856730011522e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,9.540954763499944e-4,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.0012648552168552957,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.0016768329368110084,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.0022229964825261957,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.0029470517025518097,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.003906939937054617,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.005179474679231213,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.006866488450042998,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.009102981779915217,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.012067926406393288,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.015998587196060572,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.021209508879201904,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.028117686979742307,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.03727593720314938,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.04941713361323833,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.0655128556859551,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.08685113737513521,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.1151395399326447,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.15264179671752334,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.20235896477251575,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.2682695795279725,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.35564803062231287,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.47148663634573945,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.6250551925273969,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,0.8286427728546842,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,1.0985411419875573,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,1.4563484775012443,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,1.9306977288832496,0.7220634920634922,0.7350000000000001,0.6535714285714286,0.10545132791251788,0.12557224979148646,0.16341968944395646
0,2.559547922699533,0.7221329365079364,0.7350000000000001,0.6535714285714286,0.10490035241741522,0.12557224979148646,0.16341968944395646
0,3.39322177189533,0.7208829365079364,0.7350000000000001,0.6528571428571428,0.10341803432004847,0.12557224979148646,0.16244766294803661
0,4.498432668969444,0.7209623015873017,0.7350000000000001,0.6635714285714286,0.10544474202355937,0.12557224979148646,0.16677398755552397
0,5.963623316594637,0.7215277777777779,0.7350000000000001,0.6585714285714286,0.10324818180938854,0.12557224979148646,0.16594657364984206
0,7.9060432109077015,0.7205059523809523,0.7205555555555557,0.6585714285714286,0.10115896070400326,0.14148726840016937,0.16594657364984206
0,10.481131341546853,0.721279761904762,0.7205555555555557,0.6485714285714286,0.10137957876580896,0.14148726840016937,0.17156802363696413
0,13.89495494373136,0.7255853174603176,0.7205555555555557,0.6378571428571429,0.10100947142293205,0.14148726840016937,0.16240185419168698
0,18.420699693267164,0.7251190476190478,0.7205555555555557,0.6328571428571429,0.10108094038948683,0.14148726840016937,0.16862791628215024
0,24.420530945486497,0.7271031746031746,0.7205555555555557,0.6328571428571429,0.09864904018161069,0.14148726840016937,0.1647218589511621
0,32.3745754281764,0.7263789682539684,0.7205555555555557,0.6278571428571429,0.09752447726510546,0.14148726840016937,0.1668536366233046
0,42.91934260128778,0.7272420634920636,0.725,0.6128571428571429,0.09766962173296949,0.1377849647169734,0.17958936058512528
0,56.89866029018293,0.7258829365079366,0.7244444444444444,0.5978571428571429,0.09559650776540911,0.1381159045382528,0.18679857462784133
0,75.43120063354607,0.7245932539682539,0.7394444444444445,0.5878571428571429,0.09513025600173962,0.14694680737440627,0.1884838135203754
0,100,0.723829365079365,0.7638888888888888,0.5478571428571428,0.09343069130783611,0.1467125173841743,0.1930664648869544
0.1,1e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,1.3257113655901095e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,1.7575106248547912e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,2.3299518105153718e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,3.0888435964774815e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,4.0949150623804275e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,5.428675439323859e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,7.196856730011522e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,9.540954763499944e-4,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.0012648552168552957,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.0016768329368110084,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.0022229964825261957,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.0029470517025518097,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.003906939937054617,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.005179474679231213,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.006866488450042998,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.009102981779915217,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.012067926406393288,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.015998587196060572,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.021209508879201904,0.6908234126984126,0.6972222222222223,0.6492857142857141,0.10295858036113535,0.12723061188575271,0.14983692950063032
0.1,0.028117686979742307,0.6890178571428571,0.6972222222222223,0.6492857142857141,0.10475579323923115,0.12723061188575271,0.14983692950063032
0.1,0.03727593720314938,0.6902678571428571,0.6922222222222223,0.6492857142857141,0.1045347107704949,0.1275259192568496,0.14983692950063032
0.1,0.04941713361323833,0.6902678571428571,0.6922222222222223,0.6435714285714286,0.10472915477572464,0.1275259192568496,0.14419758034332875
0.1,0.0655128556859551,0.6890972222222221,0.6772222222222223,0.6435714285714286,0.10707621755659041,0.12195889140778395,0.14419758034332875
0.1,0.08685113737513521,0.6913789682539683,0.6772222222222223,0.6435714285714286,0.10581743057340896,0.12195889140778395,0.14419758034332875
0.1,0.1151395399326447,0.6872023809523808,0.6816666666666668,0.6385714285714286,0.10773404339860093,0.11933673007097571,0.1513719851595944
0.1,0.15264179671752334,0.6879761904761904,0.6816666666666668,0.6285714285714286,0.10768557032604352,0.11933673007097571,0.16822717572693544
0.1,0.20235896477251575,0.6866468253968253,0.6722222222222222,0.6235714285714286,0.10692826160310313,0.1159257780143418,0.16631446630007948
0.1,0.2682695795279725,0.6818849206349207,0.6722222222222222,0.6235714285714286,0.10737843522558392,0.1159257780143418,0.16631446630007948
0.1,0.35564803062231287,0.6777876984126984,0.6822222222222222,0.6135714285714285,0.10938450592472229,0.11113425684849604,0.17729304309321248
0.1,0.47148663634573945,0.6787797619047619,0.6916666666666668,0.6028571428571428,0.10324879445477271,0.12773499686408696,0.16489921679826217
0.1,0.6250551925273969,0.6755654761904762,0.6916666666666668,0.5771428571428571,0.10027193409541443,0.12773499686408696,0.16249999999999998
0.1,0.8286427728546842,0.6691567460317461,0.7005555555555556,0.56214285714285706,0.1000733926143554,0.12028665179820679,0.15500096005847067
0.1,1.0985411419875573,0.6674305555555555,0.7111111111111111,0.5735714285714285,0.1009368975804971,0.11276261072980183,0.17091627321287925
0.1,1.4563484775012443,0.6527876984126982,0.7311111111111112,0.5057142857142857,0.09889995053785705,0.1400346260824715,0.16930731226498918
0.1,1.9306977288832496,0.5894047619047619,0.8794444444444446,0.15857142857142859,0.0982472685835945,0.1427540872405001,0.15604323053538197
0.1,2.559547922699533,0.4903968253968254,1,0,0.039619421115015756,0,0
0.1,3.39322177189533,0.5,1,0,0,0,0
0.1,4.498432668969444,0.5,1,0,0,0,0
0.1,5.963623316594637,0.5,1,0,0,0,0
0.1,7.9060432109077015,0.5,1,0,0,0,0
0.1,10.481131341546853,0.5,1,0,0,0,0
0.1,13.89495494373136,0.5,1,0,0,0,0
0.1,18.420699693267164,0.5,1,0,0,0,0
0.1,24.420530945486497,0.5,1,0,0,0,0
0.1,32.3745754281764,0.5,1,0,0,0,0
0.1,42.91934260128778,0.5,1,0,0,0,0
0.1,56.89866029018293,0.5,1,0,0,0,0
0.1,75.43120063354607,0.5,1,0,0,0,0
0.1,100,0.5,1,0,0,0,0
0.2,1e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,1.3257113655901095e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,1.7575106248547912e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,2.3299518105153718e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,3.0888435964774815e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,4.0949150623804275e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,5.428675439323859e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,7.196856730011522e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,9.540954763499944e-4,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.0012648552168552957,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.0016768329368110084,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.0022229964825261957,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.0029470517025518097,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.003906939937054617,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.005179474679231213,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.006866488450042998,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.009102981779915217,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.012067926406393288,0.6754861111111111,0.6738888888888889,0.6385714285714285,0.11404463397988714,0.12603226038771267,0.15561349949310244
0.2,0.015998587196060572,0.6743055555555556,0.6688888888888889,0.6385714285714285,0.11461372735159325,0.12005924891914328,0.15561349949310244
0.2,0.021209508879201904,0.6730357142857143,0.6588888888888889,0.6385714285714285,0.11316695775315946,0.1179929027648725,0.15561349949310244
0.2,0.028117686979742307,0.6711210317460318,0.6588888888888889,0.6385714285714285,0.11363610511471418,0.1179929027648725,0.15561349949310244
0.2,0.03727593720314938,0.6728373015873015,0.6588888888888889,0.6328571428571428,0.11218221368785021,0.1179929027648725,0.1497659739018697
0.2,0.04941713361323833,0.6704960317460318,0.6633333333333331,0.6278571428571428,0.1118244751598207,0.1114924013354971,0.15632906163028062
0.2,0.0655128556859551,0.6687103174603175,0.6677777777777777,0.6228571428571428,0.11080739511643392,0.1138211180474882,0.14996456497552788
0.2,0.08685113737513521,0.6676289682539682,0.6677777777777777,0.6228571428571429,0.11171778392962879,0.1138211180474882,0.15553151134226195
0.2,0.1151395399326447,0.6680456349206348,0.6677777777777777,0.6228571428571429,0.11117609662451679,0.1138211180474882,0.15553151134226195
0.2,0.15264179671752334,0.6657341269841269,0.6627777777777777,0.6235714285714286,0.11063966690574685,0.12380602610036973,0.16631446630007948
0.2,0.20235896477251575,0.6625,0.6727777777777778,0.6285714285714286,0.10729890165231137,0.13340324170393814,0.18305386088906878
0.2,0.2682695795279725,0.6606547619047618,0.6677777777777777,0.6071428571428571,0.10680328938610922,0.12772996287339106,0.16479604999889438
0.2,0.35564803062231287,0.6579563492063492,0.6577777777777777,0.5771428571428571,0.10738424568978423,0.13666506698853012,0.16249999999999998
0.2,0.47148663634573945,0.6519345238095237,0.6583333333333333,0.5671428571428571,0.101657921601308,0.13459807185283915,0.15066815475455606
0.2,0.6250551925273969,0.6504265873015873,0.6738888888888889,0.5378571428571428,0.09624606111444434,0.13573502463837492,0.17307923060849095
0.2,0.8286427728546842,0.6250198412698412,0.7227777777777777,0.44,0.1092030749857514,0.14810184461579412,0.16357246828532115
0.2,1.0985411419875573,0.5318452380952381,0.9544444444444445,0.047857142857142855,0.09211714304778447,0.11308433067238535,0.1013723855111326
0.2,1.4563484775012443,0.5,1,0,0,0,0
0.2,1.9306977288832496,0.5,1,0,0,0,0
0.2,2.559547922699533,0.5,1,0,0,0,0
0.2,3.39322177189533,0.5,1,0,0,0,0
0.2,4.498432668969444,0.5,1,0,0,0,0
0.2,5.963623316594637,0.5,1,0,0,0,0
0.2,7.9060432109077015,0.5,1,0,0,0,0
0.2,10.481131341546853,0.5,1,0,0,0,0
0.2,13.89495494373136,0.5,1,0,0,0,0
0.2,18.420699693267164,0.5,1,0,0,0,0
0.2,24.420530945486497,0.5,1,0,0,0,0
0.2,32.3745754281764,0.5,1,0,0,0,0
0.2,42.91934260128778,0.5,1,0,0,0,0
0.2,56.89866029018293,0.5,1,0,0,0,0
0.2,75.43120063354607,0.5,1,0,0,0,0
0.2,100,0.5,1,0,0,0,0
0.30000000000000004,1e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,1.3257113655901095e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,1.7575106248547912e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,2.3299518105153718e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,3.0888435964774815e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,4.0949150623804275e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,5.428675439323859e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,7.196856730011522e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,9.540954763499944e-4,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,0.0012648552168552957,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,0.0016768329368110084,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
0.30000000000000004,0.0022229964825261957,0.666875,0.6594444444444443,0.6435714285714285,0.11445526517330376,0.12108849177153942,0.15715976640626173
